ID,Year,truncated,pval,significant
298,2015,1,0.05,0
298,2015,1,0.05,0
299,2015,1,0.05,0
307,2015,1,0.05,0
308,2015,1,0.05,0
308,2015,1,0.05,0
308,2015,1,0.5,0
308,2015,1,0.05,0
308,2015,1,0.05,0
308,2015,1,0.05,0
308,2015,1,0.05,0
309,2015,1,0.05,0
309,2015,1,0.05,0
310,2015,1,0.05,0
312,2015,1,0.05,0
316,2015,1,0.05,0
316,2015,1,0.05,0
317,2015,1,0.05,0
317,2015,1,0.05,0
317,2015,1,0.05,0
317,2015,1,0.05,0
323,2015,1,0.05,0
323,2015,1,0.05,0
323,2015,1,0.05,0
323,2015,1,0.05,0
323,2015,1,0.05,0
324,2015,1,0.05,0
324,2015,1,0.05,0
324,2015,1,0.05,0
324,2015,1,0.05,0
324,2015,1,0.05,0
324,2015,1,0.05,0
324,2015,1,0.05,0
324,2015,1,0.05,0
324,2015,1,0.05,0
328,2015,1,0.05,0
328,2015,1,0.05,0
328,2015,1,0.05,0
328,2015,1,0.05,0
328,2015,1,0.05,0
331,2015,1,0.05,0
334,2015,1,0.05,0
334,2015,1,0.05,0
334,2015,1,0.05,0
334,2015,1,0.05,0
334,2015,1,0.05,0
334,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
336,2015,1,0.05,0
339,2015,1,0.05,0
340,2015,1,0.05,0
340,2015,1,0.05,0
340,2015,1,0.05,0
340,2015,1,0.05,0
340,2015,1,0.05,0
340,2015,1,0.05,0
340,2015,1,0.05,0
340,2015,1,0.05,0
340,2015,1,0.05,0
341,2015,1,0.05,0
341,2015,1,0.05,0
341,2015,1,0.05,0
342,2015,1,0.05,0
342,2015,1,0.05,0
342,2015,1,0.05,0
342,2015,1,0.05,0
342,2015,1,0.05,0
342,2015,1,0.05,0
342,2015,1,0.05,0
342,2015,1,0.05,0
342,2015,1,0.05,0
343,2015,1,0.05,0
343,2015,1,0.009,1
344,2015,1,0.05,0
344,2015,1,0.05,0
344,2015,1,0.05,0
344,2015,1,0.05,0
344,2015,1,0.05,0
344,2015,1,0.05,0
344,2015,1,0.05,0
344,2015,1,0.05,0
344,2015,1,0.05,0
344,2015,1,0.05,0
344,2015,1,0.05,0
344,2015,1,0.05,0
348,2015,1,0.05,0
348,2015,1,0.05,0
348,2015,1,0.05,0
352,2015,1,0.05,0
353,2015,1,0.05,0
353,2015,1,0.05,0
353,2015,1,0.05,0
353,2015,1,0.05,0
353,2015,1,0.05,0
353,2015,1,0.05,0
354,2015,1,0.05,0
354,2015,1,0.05,0
354,2015,1,0.05,0
354,2015,1,0.05,0
354,2015,1,0.05,0
354,2015,1,0.05,0
354,2015,1,0.05,0
354,2015,1,0.05,0
354,2015,1,0.05,0
354,2015,1,0.05,0
358,2015,1,0.05,0
358,2015,1,0.05,0
358,2015,1,0.05,0
358,2015,1,0.05,0
358,2015,1,0.05,0
359,2015,1,0.05,0
359,2015,1,0.05,0
359,2015,1,0.05,0
359,2015,1,0.05,0
359,2015,1,0.05,0
370,2015,1,0.05,0
374,2015,1,0.05,0
379,2015,1,0.05,0
379,2015,1,0.05,0
388,2015,1,0.05,0
390,2015,1,0.05,0
393,2015,1,0.05,0
394,2015,1,0.05,0
394,2015,1,0.05,0
395,2015,1,0.05,0
395,2015,1,0.05,0
395,2015,1,0.05,0
395,2015,1,0.05,0
398,2015,1,0.05,0
398,2015,1,0.05,0
400,2015,1,0.05,0
400,2015,1,0.05,0
400,2015,1,0.05,0
400,2015,1,0.05,0
400,2015,1,0.05,0
400,2015,1,0.05,0
403,2015,1,0.05,0
403,2015,1,0.05,0
403,2015,1,0.05,0
404,2015,1,0.05,0
404,2015,1,0.05,0
404,2015,1,0.05,0
404,2015,1,0.05,0
404,2015,1,0.05,0
404,2015,1,0.05,0
411,2015,1,0.05,0
412,2015,1,0.05,0
412,2015,1,0.05,0
414,2015,1,0.05,0
414,2015,1,0.05,0
414,2015,1,0.05,0
414,2015,1,0.05,0
414,2015,1,0.05,0
414,2015,1,0.05,0
414,2015,1,0.05,0
414,2015,1,0.05,0
414,2015,1,0.05,0
414,2015,1,0.05,0
416,2015,1,0.05,0
416,2015,1,0.05,0
422,2015,1,0.05,0
422,2015,1,0.05,0
422,2015,1,0.05,0
422,2015,1,0.05,0
425,2015,1,0.05,0
425,2015,1,0.05,0
429,2015,1,0.05,0
431,2015,1,0.05,0
435,2015,1,0.05,0
436,2015,1,0.05,0
437,2015,1,0.05,0
437,2015,1,0.05,0
437,2015,1,0.05,0
437,2015,1,0.05,0
437,2015,1,0.05,0
437,2015,1,0.05,0
441,2015,1,0.05,0
441,2015,1,0.05,0
441,2015,1,0.05,0
441,2015,1,0.05,0
441,2015,1,0.05,0
441,2015,1,0.05,0
441,2015,1,0.05,0
441,2015,1,0.05,0
443,2015,1,0.05,0
445,2015,1,0.05,0
445,2015,1,0.05,0
445,2015,1,0.05,0
446,2015,1,0.05,0
449,2015,1,0.05,0
450,2015,1,0.05,0
458,2015,1,0.05,0
458,2015,1,0.05,0
470,2015,1,0.05,0
471,2015,1,0.05,0
474,2015,1,0.05,0
475,2015,1,0.05,0
479,2015,1,0.05,0
479,2015,1,0.05,0
482,2015,1,0.05,0
482,2015,1,0.05,0
484,2015,1,0.05,0
484,2015,1,0.05,0
488,2015,1,0.5,0
488,2015,1,0.5,0
489,2015,1,0.05,0
489,2015,1,0.05,0
491,2015,1,0.05,0
491,2015,1,0.05,0
496,2015,1,0.05,0
499,2015,1,0.05,0
499,2015,1,0.05,0
500,2015,1,0.05,0
500,2015,1,0.05,0
500,2015,1,0.05,0
500,2015,1,0.05,0
500,2015,1,0.05,0
500,2015,1,0.05,0
500,2015,1,0.05,0
501,2015,1,0.05,0
506,2015,1,0.05,0
510,2015,1,0.05,0
519,2015,1,0.05,0
519,2015,1,0.05,0
519,2015,1,0.05,0
519,2015,1,0.05,0
519,2015,1,0.05,0
519,2015,1,0.05,0
519,2015,1,0.05,0
522,2015,1,0.05,0
522,2015,1,0.05,0
522,2015,1,0.05,0
524,2015,1,0.05,0
524,2015,1,0.05,0
524,2015,1,0.05,0
524,2015,1,0.05,0
524,2015,1,0.05,0
524,2015,1,0.05,0
524,2015,1,0.05,0
527,2015,1,0.05,0
527,2015,1,0.05,0
527,2015,1,0.05,0
528,2015,1,0.05,0
535,2015,1,0.05,0
535,2015,1,0.05,0
535,2015,1,0.05,0
535,2015,1,0.05,0
538,2015,1,0.05,0
541,2015,1,0.05,0
542,2015,1,0.05,0
542,2015,1,0.05,0
542,2015,1,0.05,0
542,2015,1,0.05,0
546,2015,1,0.05,0
546,2015,1,0.05,0
546,2015,1,0.05,0
546,2015,1,0.05,0
550,2015,1,0.05,0
550,2015,1,0.05,0
550,2015,1,0.05,0
550,2015,1,0.05,0
553,2015,1,0.05,0
553,2015,1,0.05,0
553,2015,1,0.05,0
564,2015,1,0.05,0
564,2015,1,0.05,0
568,2015,1,0.05,0
572,2015,1,0.05,0
573,2015,1,0.05,0
573,2015,1,0.05,0
573,2015,1,0.05,0
573,2015,1,0.05,0
573,2015,1,0.05,0
584,2015,1,0.05,0
584,2015,1,0.05,0
584,2015,1,0.05,0
584,2015,1,0.05,0
585,2015,1,0.9,0
591,2015,1,0.05,0
591,2015,1,0.05,0
594,2015,1,0.05,0
603,2015,1,0.05,0
606,2015,1,0.05,0
606,2015,1,0.05,0
606,2015,1,0.05,0
608,2015,1,0.05,0
608,2015,1,0.05,0
609,2015,1,0.05,0
610,2015,1,0.005,1
610,2015,1,0.05,0
610,2015,1,0.05,0
610,2015,1,0.05,0
610,2015,1,0.05,0
610,2015,1,0.05,0
611,2015,1,0.05,0
611,2015,1,0.05,0
612,2015,1,0.05,0
614,2015,1,0.05,0
614,2015,1,0.05,0
616,2015,1,0.05,0
617,2015,1,0.05,0
617,2015,1,0.05,0
618,2015,1,0.05,0
618,2015,1,0.05,0
619,2015,1,0.05,0
623,2015,1,0.05,0
627,2015,1,0.05,0
627,2015,1,0.05,0
636,2015,1,0.05,0
640,2015,1,0.05,0
640,2015,1,0.05,0
640,2015,1,0.05,0
640,2015,1,0.05,0
640,2015,1,0.05,0
642,2015,1,0.05,0
642,2015,1,0.05,0
644,2015,1,0.05,0
3,2016,0,0.047,1
3,2016,0,0.384,0
3,2016,0,0.004,1
3,2016,0,0.066,0
3,2016,0,0.005,1
3,2016,0,0.024,1
3,2016,0,0.001,1
4,2016,0,0.8,0
4,2016,0,0.34,0
4,2016,0,0.08,0
4,2016,0,0.002,1
4,2016,0,0.004,1
5,2016,0,0.002,1
5,2016,0,0.011,1
5,2016,0,0.051,0
5,2016,0,0.068,0
9,2016,0,0.635,0
10,2016,0,0.134,0
10,2016,0,0.619,0
10,2016,0,0.019,1
13,2016,0,0.884,0
13,2016,0,0.4,0
13,2016,0,0.324,0
13,2016,0,0.09,0
13,2016,0,0.384,0
13,2016,0,0.34,0
13,2016,0,0.922,0
15,2016,0,0.104,0
15,2016,0,0.002,1
15,2016,0,0.001,1
17,2016,0,0.01,1
18,2016,0,0.535,0
18,2016,0,0.026,1
18,2016,0,0.02,1
18,2016,0,0.02,1
18,2016,0,0.001,1
18,2016,0,0.003,1
18,2016,0,0.001,1
18,2016,0,0,1
18,2016,0,0,1
18,2016,0,0.001,1
19,2016,0,0.002,1
19,2016,0,0.404,0
21,2016,0,0.001,1
21,2016,0,0.012,1
21,2016,0,0.012,1
21,2016,0,0.001,1
21,2016,0,0.001,1
21,2016,0,0.001,1
21,2016,0,0.001,1
25,2016,0,0.39,0
25,2016,0,0.001,1
26,2016,0,0.071,0
26,2016,0,0.026,1
26,2016,0,0.001,1
26,2016,0,0.03,1
26,2016,0,0.01,1
26,2016,0,0.028,1
26,2016,0,0.001,1
26,2016,0,0.035,1
26,2016,0,0.001,1
26,2016,0,0.048,1
26,2016,0,0.001,1
27,2016,0,0.577,0
27,2016,0,0.905,0
27,2016,0,0.708,0
27,2016,0,0.583,0
27,2016,0,0.891,0
28,2016,0,0,1
28,2016,0,0.002,1
28,2016,0,0,1
28,2016,0,0.92,0
29,2016,0,0.805,0
30,2016,0,0.018,1
30,2016,0,0.001,1
30,2016,0,0.013,1
30,2016,0,0.041,1
34,2016,0,0.001,1
34,2016,0,0.012,1
34,2016,0,0.001,1
34,2016,0,0.035,1
34,2016,0,0.799,0
34,2016,0,0.362,0
34,2016,0,0.012,1
35,2016,0,0.1054,0
35,2016,0,0.8371,0
35,2016,0,0.179,0
40,2016,0,0.014,1
40,2016,0,0.001,1
40,2016,0,0.001,1
40,2016,0,0.024,1
40,2016,0,0.001,1
40,2016,0,0.353,0
40,2016,0,0.298,0
40,2016,0,0.417,0
40,2016,0,0.19,0
40,2016,0,0.25,0
41,2016,0,0.426,0
41,2016,0,0.091,0
41,2016,0,0.03,1
41,2016,0,0.66,0
41,2016,0,0.022,1
41,2016,0,1e-4,1
41,2016,0,0.006,1
41,2016,0,0.002,1
41,2016,0,0.028,1
41,2016,0,0.005,1
43,2016,0,0.652,0
44,2016,0,0.592,0
44,2016,0,0.202,0
44,2016,0,0.089,0
44,2016,0,0.036,1
44,2016,0,0.568,0
44,2016,0,0.93,0
44,2016,0,0.351,0
44,2016,0,0,1
44,2016,0,0.552,0
44,2016,0,0.124,0
44,2016,0,0.507,0
44,2016,0,0.682,0
44,2016,0,0.034,1
45,2016,0,0.959,0
45,2016,0,0.329,0
45,2016,0,0.917,0
45,2016,0,0.4,0
45,2016,0,0.903,0
45,2016,0,0.1,0
45,2016,0,0.1,0
48,2016,0,0.001,1
48,2016,0,0.012,1
48,2016,0,0.001,1
48,2016,0,0.021,1
48,2016,0,0.656,0
48,2016,0,0.799,0
48,2016,0,0.04,1
48,2016,0,0.001,1
48,2016,0,0.847,0
48,2016,0,0.853,0
48,2016,0,0.002,1
48,2016,0,0.015,1
48,2016,0,0.001,1
48,2016,0,0.068,0
53,2016,0,0.007,1
53,2016,0,0.626,0
53,2016,0,0.362,0
53,2016,0,0.205,0
54,2016,0,0.006,1
54,2016,0,0.025,1
54,2016,0,0.025,1
57,2016,0,0.029,1
57,2016,0,0.003,1
58,2016,0,0.55,0
58,2016,0,0.347,0
58,2016,0,0.081,0
58,2016,0,0.002,1
58,2016,0,0.001,1
58,2016,0,0.714,0
59,2016,0,0.046,1
59,2016,0,0.033,1
59,2016,0,0,1
60,2016,0,0.079,0
60,2016,0,0.579,0
60,2016,0,0.311,0
63,2016,0,0.012,1
63,2016,0,0.002,1
63,2016,0,1e-4,1
63,2016,0,0.002,1
63,2016,0,0.001,1
63,2016,0,0.001,1
63,2016,0,0.002,1
63,2016,0,0.008,1
63,2016,0,1e-4,1
63,2016,0,0.835,0
63,2016,0,0.425,0
66,2016,0,0.133,0
66,2016,0,0.391,0
66,2016,0,0.837,0
66,2016,0,0.29,0
66,2016,0,0.33,0
66,2016,0,1e-4,1
66,2016,0,0.86,0
66,2016,0,0.344,0
66,2016,0,1e-4,1
66,2016,0,0.093,0
67,2016,0,0.161,0
67,2016,0,0.013,1
67,2016,0,0.004,1
67,2016,0,0.815,0
67,2016,0,0.004,1
67,2016,0,0.04,1
67,2016,0,0.768,0
68,2016,0,0.02,1
68,2016,0,0.029,1
68,2016,0,0.03,1
68,2016,0,0.012,1
69,2016,0,0.039,1
69,2016,0,0.047,1
69,2016,0,0.049,1
69,2016,0,0.016,1
69,2016,0,0.016,1
69,2016,0,0.016,1
69,2016,0,0.008,1
69,2016,0,0.004,1
69,2016,0,0.004,1
69,2016,0,0.004,1
69,2016,0,0.93,0
69,2016,0,0.4,0
69,2016,0,0.074,0
69,2016,0,0.004,1
70,2016,0,0.664,0
70,2016,0,0.697,0
72,2016,0,0.2,0
72,2016,0,0.09,0
72,2016,0,0.89,0
72,2016,0,0.01,1
74,2016,0,0.075,0
74,2016,0,0.463,0
74,2016,0,0.247,0
74,2016,0,0.754,0
74,2016,0,0.893,0
76,2016,0,0.759,0
76,2016,0,0.308,0
76,2016,0,0.75,0
76,2016,0,0.023,1
76,2016,0,0.261,0
78,2016,0,0.47,0
78,2016,0,0.01,1
78,2016,0,0.05,0
82,2016,0,0.073,0
82,2016,0,0.017,1
82,2016,0,0.006,1
82,2016,0,0.005,1
83,2016,0,0.022,1
84,2016,0,0.137,0
84,2016,0,0.005,1
84,2016,0,0.001,1
86,2016,0,0.006,1
86,2016,0,0.243,0
86,2016,0,0.052,0
86,2016,0,0.139,0
86,2016,0,0.018,1
86,2016,0,0.001,1
86,2016,0,0.002,1
86,2016,0,0.008,1
87,2016,0,0.007,1
87,2016,0,0.007,1
87,2016,0,0.004,1
87,2016,0,0.005,1
88,2016,0,0.007,1
88,2016,0,0.006,1
89,2016,0,0.021,1
89,2016,0,0.005,1
89,2016,0,0.008,1
89,2016,0,0.036,1
91,2016,0,0.005,1
91,2016,0,0.001,1
91,2016,0,0.001,1
98,2016,0,0.002,1
107,2016,0,0.022,1
107,2016,0,0.002,1
107,2016,0,0.002,1
107,2016,0,0.048,1
108,2016,0,0.219,0
108,2016,0,0.785,0
108,2016,0,0.114,0
108,2016,0,0.904,0
108,2016,0,0.936,0
108,2016,0,0.61,0
109,2016,0,0.003,1
109,2016,0,0.001,1
110,2016,0,0.968,0
110,2016,0,0.759,0
110,2016,0,0.968,0
110,2016,0,0.051,0
110,2016,0,0.137,0
111,2016,0,0.001,1
111,2016,0,0.001,1
111,2016,0,0.002,1
111,2016,0,0.029,1
111,2016,0,0.001,1
111,2016,0,0.003,1
111,2016,0,0.001,1
111,2016,0,0.157,0
111,2016,0,0.025,1
111,2016,0,0.001,1
111,2016,0,0.001,1
111,2016,0,0.001,1
111,2016,0,0.001,1
111,2016,0,0.007,1
111,2016,0,0.046,1
111,2016,0,0.001,1
111,2016,0,0.001,1
112,2016,0,0.948,0
112,2016,0,0.617,0
112,2016,0,0.066,0
112,2016,0,0.657,0
112,2016,0,0.826,0
112,2016,0,0.051,0
112,2016,0,0.171,0
112,2016,0,0.397,0
112,2016,0,0.024,1
114,2016,0,0.01,1
114,2016,0,0.02,1
114,2016,0,0.02,1
114,2016,0,0.04,1
115,2016,0,0.852,0
115,2016,0,0.003,1
115,2016,0,0.004,1
115,2016,0,0.014,1
115,2016,0,0.02,1
115,2016,0,0.005,1
115,2016,0,0.038,1
116,2016,0,0.24,0
116,2016,0,0.86,0
116,2016,0,0.54,0
116,2016,0,0.16,0
116,2016,0,0.43,0
116,2016,0,0.02,1
117,2016,0,0.044,1
117,2016,0,0.793,0
117,2016,0,0.035,1
117,2016,0,0.482,0
117,2016,0,0.041,1
118,2016,0,0.547,0
118,2016,0,0.906,0
118,2016,0,0.526,0
118,2016,0,0.072,0
118,2016,0,0.763,0
118,2016,0,0.293,0
118,2016,0,0.002,1
118,2016,0,0.126,0
118,2016,0,0.04,1
118,2016,0,0.127,0
118,2016,0,0.089,0
118,2016,0,0.034,1
118,2016,0,0.036,1
118,2016,0,0.027,1
118,2016,0,0.003,1
118,2016,0,0.006,1
119,2016,0,0.035,1
119,2016,0,0.007,1
119,2016,0,0.007,1
119,2016,0,0.003,1
122,2016,0,0.363,0
122,2016,0,0.916,0
122,2016,0,0.002,1
122,2016,0,0.008,1
123,2016,0,0.001,1
123,2016,0,0.001,1
126,2016,0,0.08,0
126,2016,0,0.06,0
127,2016,0,0.103,0
127,2016,0,0.467,0
127,2016,0,0.014,1
127,2016,0,0.002,1
127,2016,0,0.013,1
127,2016,0,0.002,1
127,2016,0,0.137,0
129,2016,0,0.036,1
129,2016,0,0.012,1
129,2016,0,0.017,1
130,2016,0,0.039,1
130,2016,0,0.002,1
130,2016,0,0.048,1
132,2016,0,0.004,1
132,2016,0,0.003,1
132,2016,0,0.004,1
132,2016,0,0.446,0
132,2016,0,0.1,0
132,2016,0,0.07,0
132,2016,0,0.284,0
132,2016,0,0.018,1
132,2016,0,0.72,0
132,2016,0,0.197,0
132,2016,0,0.554,0
132,2016,0,0.176,0
132,2016,0,0.046,1
133,2016,0,0.01,1
133,2016,0,0.001,1
133,2016,0,0.03,1
133,2016,0,0.009,1
133,2016,0,0.045,1
133,2016,0,0.002,1
133,2016,0,0.04,1
133,2016,0,9e-4,1
133,2016,0,0.76,0
133,2016,0,0.76,0
133,2016,0,0.01,1
133,2016,0,9e-4,1
133,2016,0,0.6,0
136,2016,0,0.042,1
136,2016,0,0.017,1
136,2016,0,0.045,1
136,2016,0,0.001,1
136,2016,0,0.006,1
136,2016,0,0.048,1
136,2016,0,0.043,1
136,2016,0,0.06,0
136,2016,0,0.026,1
137,2016,0,0.302,0
137,2016,0,0.87,0
137,2016,0,0.88,0
137,2016,0,0.052,0
137,2016,0,0.053,0
137,2016,0,0.105,0
137,2016,0,0.53,0
138,2016,0,0.283,0
138,2016,0,0.01,1
138,2016,0,0.025,1
138,2016,0,0.984,0
138,2016,0,0.373,0
138,2016,0,0.991,0
138,2016,0,0.032,1
138,2016,0,0.277,0
139,2016,0,0.012,1
139,2016,0,0.001,1
139,2016,0,0.754,0
139,2016,0,0.074,0
139,2016,0,0.04,1
139,2016,0,0.003,1
139,2016,0,0.028,1
139,2016,0,0.048,1
139,2016,0,0.046,1
141,2016,0,0,1
141,2016,0,0,1
141,2016,0,0,1
141,2016,0,0.004,1
141,2016,0,0,1
141,2016,0,0.01,1
141,2016,0,0,1
141,2016,0,0.008,1
141,2016,0,0.014,1
141,2016,0,0.034,1
141,2016,0,0.019,1
141,2016,0,0.008,1
141,2016,0,0.004,1
142,2016,0,0.001,1
142,2016,0,0.001,1
142,2016,0,0.013,1
142,2016,0,0.04,1
142,2016,0,0.004,1
142,2016,0,1e-4,1
142,2016,0,0.01,1
142,2016,0,0.028,1
143,2016,0,0.015,1
143,2016,0,0.001,1
143,2016,0,0.012,1
143,2016,0,0.026,1
143,2016,0,0.001,1
143,2016,0,0.03,1
143,2016,0,0.402,0
143,2016,0,0.168,0
144,2016,0,0.64,0
144,2016,0,0.67,0
144,2016,0,0.51,0
144,2016,0,0.03,1
144,2016,0,0.001,1
144,2016,0,0.05,0
144,2016,0,0.03,1
144,2016,0,0.57,0
145,2016,0,0.014,1
145,2016,0,0.578,0
145,2016,0,0.787,0
145,2016,0,0.98,0
145,2016,0,0.016,1
145,2016,0,0.673,0
145,2016,0,0.03,1
145,2016,0,0.035,1
145,2016,0,0.03,1
145,2016,0,0.035,1
146,2016,0,0.001,1
146,2016,0,0.016,1
148,2016,0,0.262,0
148,2016,0,0.019,1
148,2016,0,0.056,0
148,2016,0,0.026,1
148,2016,0,0.114,0
148,2016,0,0.937,0
148,2016,0,0.62,0
148,2016,0,0.624,0
148,2016,0,0.229,0
148,2016,0,0.078,0
148,2016,0,0.381,0
148,2016,0,0.504,0
148,2016,0,0.515,0
148,2016,0,0.007,1
149,2016,0,0.4,0
149,2016,0,0.1,0
149,2016,0,0.4,0
149,2016,0,0.5,0
149,2016,0,0.039,1
149,2016,0,0.039,1
149,2016,0,0.04,1
149,2016,0,0.1,0
149,2016,0,0.5,0
149,2016,0,0.3,0
149,2016,0,0.3,0
149,2016,0,0.4,0
149,2016,0,0.3,0
149,2016,0,0.04,1
150,2016,0,0.146,0
151,2016,0,0.02,1
151,2016,0,0.19,0
152,2016,0,0.008,1
152,2016,0,0.022,1
152,2016,0,0.011,1
152,2016,0,0.047,1
152,2016,0,0.012,1
153,2016,0,0.001,1
153,2016,0,0.053,0
153,2016,0,0.001,1
153,2016,0,0.001,1
153,2016,0,0.012,1
153,2016,0,0.001,1
153,2016,0,0.02,1
153,2016,0,0.009,1
153,2016,0,0.001,1
153,2016,0,0.012,1
153,2016,0,0.009,1
153,2016,0,0.003,1
153,2016,0,0.001,1
153,2016,0,0.001,1
153,2016,0,0.001,1
153,2016,0,0.012,1
153,2016,0,0.001,1
153,2016,0,0.004,1
154,2016,0,0.005,1
154,2016,0,0.002,1
154,2016,0,0.03,1
154,2016,0,0.041,1
154,2016,0,0.004,1
154,2016,0,0.02,1
154,2016,0,0.03,1
156,2016,0,0.018,1
156,2016,0,0.012,1
156,2016,0,0.01,1
156,2016,0,0.03,1
156,2016,0,0.02,1
157,2016,0,0.508,0
157,2016,0,0.039,1
157,2016,0,0.308,0
157,2016,0,0.634,0
157,2016,0,0.97,0
157,2016,0,0.584,0
157,2016,0,0.616,0
157,2016,0,0.768,0
157,2016,0,0.417,0
157,2016,0,0.15,0
158,2016,0,0.014,1
158,2016,0,0.02,1
158,2016,0,1.8e-5,1
158,2016,0,0.004,1
158,2016,0,0.02,1
158,2016,0,0.002,1
158,2016,0,0.049,1
158,2016,0,0.02,1
158,2016,0,0.002,1
158,2016,0,0.007,1
158,2016,0,0.025,1
158,2016,0,0.044,1
158,2016,0,0.005,1
158,2016,0,0.045,1
158,2016,0,0.853,0
160,2016,0,0.244,0
160,2016,0,0.576,0
160,2016,0,0.576,0
160,2016,0,0.759,0
160,2016,0,0.503,0
160,2016,0,0.663,0
160,2016,0,0.574,0
160,2016,0,0.376,0
160,2016,0,0.208,0
160,2016,0,0.188,0
160,2016,0,0.565,0
161,2016,0,0.008,1
161,2016,0,0.04,1
161,2016,0,0.024,1
161,2016,0,0.001,1
161,2016,0,0.002,1
161,2016,0,0.012,1
161,2016,0,0.002,1
161,2016,0,0.015,1
161,2016,0,0.003,1
161,2016,0,0.008,1
163,2016,0,0.038,1
163,2016,0,0.001,1
163,2016,0,0.005,1
163,2016,0,0.001,1
163,2016,0,0.001,1
166,2016,0,0.019,1
169,2016,0,0.759,0
169,2016,0,0.197,0
169,2016,0,0.736,0
169,2016,0,0.384,0
169,2016,0,0.061,0
169,2016,0,0,1
169,2016,0,0.933,0
169,2016,0,0.706,0
169,2016,0,0,1
169,2016,0,0.02,1
169,2016,0,0.925,0
169,2016,0,0.986,0
169,2016,0,0.962,0
169,2016,0,0.593,0
169,2016,0,0.759,0
169,2016,0,0.726,0
171,2016,0,0.765,0
171,2016,0,0.001,1
172,2016,0,0.001,1
172,2016,0,0.002,1
172,2016,0,0.003,1
172,2016,0,0.005,1
172,2016,0,0.007,1
172,2016,0,0.011,1
172,2016,0,0.002,1
172,2016,0,0.04,1
172,2016,0,0.001,1
172,2016,0,0.007,1
172,2016,0,0.012,1
172,2016,0,0.041,1
172,2016,0,0.025,1
172,2016,0,0.02,1
172,2016,0,0.022,1
172,2016,0,0.013,1
175,2016,0,0.001,1
176,2016,0,0.037,1
178,2016,0,0.028,1
178,2016,0,0.001,1
178,2016,0,0.001,1
178,2016,0,0.04,1
178,2016,0,0.027,1
178,2016,0,0.007,1
178,2016,0,0.014,1
180,2016,0,0.002,1
180,2016,0,0.405,0
180,2016,0,0.003,1
181,2016,0,0.622,0
181,2016,0,0.32,0
181,2016,0,0.608,0
181,2016,0,0.547,0
181,2016,0,0.735,0
181,2016,0,0.444,0
181,2016,0,0.001,1
181,2016,0,0.004,1
181,2016,0,0.001,1
181,2016,0,0.06,0
181,2016,0,0.018,1
181,2016,0,0.001,1
181,2016,0,0.181,0
181,2016,0,0.147,0
181,2016,0,0.058,0
181,2016,0,0.08,0
182,2016,0,0.04,1
183,2016,0,0.83,0
183,2016,0,0.02,1
183,2016,0,0.08,0
183,2016,0,0.01,1
184,2016,0,0.105,0
184,2016,0,0.931,0
184,2016,0,0.831,0
184,2016,0,0.441,0
184,2016,0,0.007,1
184,2016,0,0.004,1
184,2016,0,0.446,0
184,2016,0,0.205,0
186,2016,0,0.42,0
186,2016,0,0.01,1
186,2016,0,0.009,1
186,2016,0,0.04,1
186,2016,0,0.12,0
186,2016,0,0.76,0
188,2016,0,0.02,1
189,2016,0,0.012,1
189,2016,0,0.001,1
191,2016,0,0.001,1
191,2016,0,0.001,1
191,2016,0,0.001,1
191,2016,0,0.03,1
191,2016,0,0.009,1
191,2016,0,0.001,1
191,2016,0,0.02,1
191,2016,0,0.007,1
191,2016,0,0.043,1
191,2016,0,0.26,0
193,2016,0,0.366,0
193,2016,0,0.164,0
193,2016,0,0.531,0
193,2016,0,0.085,0
193,2016,0,0.035,1
193,2016,0,0.051,0
193,2016,0,0.516,0
195,2016,0,0.01,1
195,2016,0,0.008,1
195,2016,0,0.011,1
198,2016,0,0.003,1
206,2016,0,0.946,0
206,2016,0,0.023,1
209,2016,0,0.003,1
209,2016,0,0,1
209,2016,0,0,1
209,2016,0,0,1
209,2016,0,0.821,0
209,2016,0,0,1
209,2016,0,0.018,1
209,2016,0,0,1
209,2016,0,0,1
209,2016,0,0.007,1
209,2016,0,0,1
209,2016,0,0,1
209,2016,0,0,1
209,2016,0,0.007,1
209,2016,0,0,1
209,2016,0,0,1
209,2016,0,0,1
209,2016,0,0.004,1
209,2016,0,0,1
209,2016,0,0,1
212,2016,0,0.498,0
212,2016,0,0.262,0
212,2016,0,0.012,1
218,2016,0,0.024,1
220,2016,0,0.003,1
220,2016,0,0.047,1
220,2016,0,0.028,1
222,2016,0,0,1
222,2016,0,0,1
222,2016,0,0,1
222,2016,0,0,1
222,2016,0,0.012,1
222,2016,0,0.014,1
222,2016,0,0.023,1
222,2016,0,0.042,1
224,2016,0,0.046,1
224,2016,0,0.038,1
224,2016,0,0.014,1
227,2016,0,0.06,0
227,2016,0,0.728,0
227,2016,0,0.04,1
235,2016,0,0.016,1
235,2016,0,0.043,1
235,2016,0,0.045,1
235,2016,0,0.067,0
235,2016,0,0.171,0
235,2016,0,0.007,1
237,2016,0,0.967,0
237,2016,0,0.02,1
237,2016,0,0.015,1
237,2016,0,0.183,0
